Id,Processor_Manufacturer,Processor,GPU_Manufacturer,Memory_Capacity,Memory_Type,Price_Original
2028,NVidia,Quadro M6000,PNY,16.00000,GDDR5,3564.9100000000
2029,NVidia,Quadro M6000,PNY,24.00000,GDDR5,2253.1400000000
2030,NVidia,Quadro NVS285,PNY,.12500,GDDR2,110.3400000000
2031,NVidia,Quadro NVS290,PNY,.25000,GDDR2,104.6875000000
2032,NVidia,Quadro NVS295,PNY,.25000,GDDR3,115.0100000000
2033,NVidia,Quadro NVS300,PNY,.50000,GDDR3,100.9433333333
2034,NVidia,Quadro NVS310,PNY,.50000,GDDR3,44.99
2035,NVidia,Quadro NVS310,PNY,1.00000,GDDR3,100.0300000000
2036,NVidia,Quadro NVS315,PNY,1.00000,GDDR3,100.0400000000
2037,NVidia,Quadro NVS410,PNY,.50000,GDDR3,100.7400000000
2038,NVidia,Quadro NVS420,PNY,.50000,GDDR3,101.8000000000
2039,NVidia,Quadro NVS440,PNY,4.00000,GDDR3,619.0433333333
2040,NVidia,Quadro NVS450,PNY,.25000,GDDR3,38.0200000000
2041,NVidia,Quadro NVS450,PNY,.50000,GDDR3,100.6500000000
2042,NVidia,Quadro NVS510,PNY,2.00000,GDDR3,173.0400000000
2043,NVidia,Quadro NVS810,PNY,.50000,GDDR3,324.0800000000
2044,NVidia,Quadro NVS810,PNY,4.00000,GDDR3,1016.2500000000
2045,NVidia,Quadro P1000,PNY,4.00000,GDDR5,305.0900000000
2046,NVidia,Quadro P2000,PNY,5.00000,GDDR5,1050.5000000000
2047,NVidia,Quadro P400,PNY,2.00000,GDDR5,109.4900000000
2048,NVidia,Quadro P4000,PNY,8.00000,GDDR5,1000.7500000000
2049,NVidia,Quadro P5000,PNY,16.00000,GDDR5,1030.0000000000
2050,NVidia,Quadro P5000,PNY,16.00000,GDDR5X,1184.4300000000
2051,NVidia,Quadro P600,PNY,2.00000,GDDR5,159.9900000000
2052,NVidia,Quadro P6000,PNY,24.00000,GDDR5,1555.8500000000
2053,NVidia,Quadro P6000,PNY,24.00000,GDDR5X,12093.5400000000
2054,NVidia,Quadro P620,PNY,2.00000,GDDR5,211.1500000000
